reach,depth_min,depth_q1,depth_q5,depth_q25,depth_q50,depth_avg,depth_q75,depth_q95,depth_q99,depth_max,wwdith_min,wwdith_q1,wwdith_q5,wwdith_q25,wwdith_q50,wwdith_avg,wwdith_q75,wwdith_q95,wwdith_q99,wwdith_max,flow_min,flow_q1,flow_q5,flow_q25,flow_q50,flow_avg,flow_q75,flow_q95,flow_q99,flow_max,rtime_min,rtime_q1,rtime_q5,rtime_q25,rtime_q50,rtime_avg,rtime_q75,rtime_q95,rtime_q99,rtime_max,velocity_min,velocity_q1,velocity_q5,velocity_q25,velocity_q50,velocity_avg,velocity_q75,velocity_q95,velocity_q99,velocity_max
52.000,0.061,0.073,0.084,0.127,0.162,0.185,0.207,0.396,0.551,0.820,0.621,0.645,0.669,0.754,0.824,0.871,0.913,1.293,1.603,2.140,85.619,116.470,150.641,307.004,474.557,763.150,739.296,2610.855,5220.012,12646.325,0.009,0.011,0.014,0.020,0.023,0.023,0.026,0.033,0.036,0.040,0.029,0.033,0.036,0.045,0.051,0.054,0.059,0.086,0.105,0.136
53.000,0.035,0.043,0.050,0.076,0.098,0.115,0.128,0.261,0.378,0.593,0.571,0.585,0.599,0.652,0.697,0.731,0.755,1.021,1.255,1.685,86.412,117.533,151.902,309.761,478.774,769.682,745.304,2629.419,5259.335,12757.670,0.005,0.006,0.008,0.011,0.012,0.013,0.014,0.018,0.020,0.022,0.053,0.059,0.065,0.082,0.094,0.099,0.108,0.154,0.185,0.229
54.000,0.046,0.055,0.064,0.098,0.126,0.147,0.163,0.328,0.472,0.738,0.591,0.610,0.628,0.695,0.752,0.794,0.826,1.156,1.444,1.976,87.317,118.852,153.510,313.040,483.983,777.682,753.429,2656.767,5305.678,12887.979,0.007,0.009,0.010,0.014,0.016,0.017,0.019,0.023,0.026,0.029,0.041,0.045,0.049,0.062,0.071,0.074,0.081,0.114,0.135,0.164
55.000,0.050,0.060,0.070,0.108,0.140,0.164,0.182,0.374,0.546,0.868,0.599,0.620,0.640,0.715,0.779,0.829,0.864,1.248,1.591,2.237,88.763,120.545,155.905,317.667,491.085,789.740,765.260,2696.732,5393.822,13070.484,0.009,0.011,0.012,0.016,0.018,0.018,0.021,0.026,0.028,0.031,0.038,0.042,0.045,0.057,0.064,0.066,0.072,0.096,0.110,0.128
56.000,0.092,0.110,0.128,0.193,0.246,0.280,0.313,0.595,0.830,1.242,0.684,0.720,0.756,0.885,0.992,1.060,1.125,1.691,2.159,2.985,90.349,122.321,158.238,322.683,498.836,801.589,776.335,2744.852,5490.151,13218.995,0.016,0.020,0.024,0.033,0.037,0.037,0.041,0.051,0.055,0.060,0.019,0.021,0.023,0.028,0.032,0.033,0.036,0.049,0.058,0.071
57.000,0.099,0.117,0.136,0.202,0.256,0.290,0.323,0.607,0.842,1.258,0.697,0.735,0.772,0.904,1.011,1.080,1.146,1.713,2.185,3.016,102.282,138.119,178.650,364.113,563.125,904.670,876.477,3093.402,6189.809,14907.562,0.013,0.016,0.019,0.027,0.031,0.031,0.035,0.043,0.047,0.052,0.020,0.022,0.024,0.030,0.034,0.035,0.038,0.054,0.064,0.078
58.000,0.104,0.122,0.140,0.203,0.254,0.288,0.319,0.599,0.836,1.255,1.209,1.245,1.280,1.406,1.508,1.577,1.637,2.198,2.672,3.509,344.021,464.269,600.490,1224.479,1892.498,3041.149,2945.497,10406.543,20837.260,50042.648,0.006,0.007,0.009,0.014,0.017,0.017,0.020,0.027,0.030,0.034,0.035,0.039,0.044,0.058,0.069,0.074,0.082,0.126,0.158,0.206
59.000,0.070,0.084,0.098,0.150,0.194,0.227,0.251,0.511,0.739,1.147,1.140,1.167,1.195,1.299,1.388,1.454,1.503,2.023,2.478,3.293,346.447,467.513,604.705,1232.866,1905.829,3061.845,2966.798,10467.344,20945.903,50403.547,0.005,0.006,0.007,0.011,0.012,0.012,0.014,0.018,0.019,0.022,0.054,0.060,0.066,0.083,0.096,0.100,0.110,0.157,0.190,0.238
6.000,0.057,0.069,0.080,0.124,0.162,0.197,0.213,0.470,0.725,1.250,2.057,2.069,2.080,2.124,2.162,2.197,2.213,2.470,2.725,3.250,1063.424,1429.460,1848.858,3766.588,5824.984,9362.959,9072.038,31976.330,63766.493,154139.109,0.002,0.003,0.003,0.005,0.006,0.006,0.007,0.009,0.010,0.011,0.106,0.119,0.131,0.171,0.201,0.213,0.235,0.354,0.433,0.546
60.000,0.073,0.087,0.102,0.156,0.201,0.234,0.260,0.520,0.746,1.151,1.146,1.175,1.204,1.312,1.403,1.468,1.520,2.040,2.492,3.302,350.124,472.613,610.931,1244.404,1923.883,3092.951,2996.746,10565.824,21146.654,50928.523,0.005,0.006,0.007,0.011,0.013,0.013,0.014,0.018,0.020,0.022,0.052,0.058,0.063,0.080,0.093,0.097,0.106,0.155,0.189,0.239
61.000,0.071,0.084,0.098,0.148,0.191,0.222,0.246,0.494,0.714,1.115,1.141,1.169,1.196,1.297,1.382,1.445,1.492,1.988,2.428,3.230,350.386,473.434,610.883,1245.264,1925.351,3095.246,2999.316,10561.817,21158.300,50982.609,0.005,0.006,0.007,0.010,0.012,0.012,0.014,0.018,0.019,0.022,0.054,0.060,0.066,0.085,0.098,0.104,0.114,0.166,0.201,0.251
62.000,0.064,0.076,0.089,0.137,0.178,0.210,0.232,0.482,0.705,1.111,1.127,1.153,1.178,1.274,1.356,1.421,1.464,1.964,2.409,3.223,372.646,502.954,648.789,1322.255,2044.550,3286.549,3185.162,11211.566,22456.326,54096.168,0.004,0.005,0.006,0.009,0.010,0.010,0.012,0.015,0.016,0.018,0.064,0.071,0.078,0.099,0.113,0.118,0.129,0.183,0.217,0.268
63.000,0.072,0.087,0.101,0.156,0.202,0.236,0.262,0.533,0.766,1.186,1.145,1.173,1.203,1.311,1.404,1.473,1.525,2.065,2.532,3.372,374.125,503.735,651.305,1327.586,2052.947,3298.667,3197.083,11254.615,22491.120,54301.180,0.005,0.006,0.007,0.010,0.012,0.012,0.014,0.017,0.019,0.021,0.056,0.062,0.068,0.086,0.098,0.103,0.112,0.160,0.193,0.243
64.000,0.087,0.103,0.120,0.179,0.229,0.262,0.291,0.563,0.793,1.209,1.174,1.206,1.239,1.359,1.457,1.525,1.582,2.126,2.587,3.417,380.590,511.806,662.122,1349.586,2086.327,3352.411,3248.849,11443.398,22857.469,55177.109,0.005,0.006,0.008,0.012,0.013,0.014,0.016,0.020,0.022,0.025,0.047,0.052,0.057,0.074,0.086,0.092,0.100,0.151,0.187,0.240
65.000,0.069,0.083,0.096,0.146,0.188,0.219,0.242,0.488,0.704,1.115,1.139,1.165,1.192,1.292,1.376,1.438,1.484,1.976,2.407,3.231,383.428,515.993,667.190,1359.998,2101.857,3377.680,3273.652,11525.885,23006.377,55586.414,0.004,0.005,0.006,0.009,0.011,0.011,0.012,0.016,0.017,0.019,0.060,0.067,0.074,0.095,0.110,0.115,0.126,0.185,0.223,0.274
66.000,0.063,0.076,0.088,0.136,0.176,0.208,0.229,0.473,0.694,1.135,1.126,1.151,1.177,1.272,1.353,1.416,1.459,1.946,2.389,3.269,383.429,516.666,667.008,1359.793,2102.607,3377.699,3272.100,11528.405,23006.493,55583.820,0.004,0.005,0.006,0.009,0.010,0.010,0.011,0.014,0.016,0.018,0.066,0.074,0.081,0.102,0.118,0.123,0.135,0.192,0.227,0.267
67.000,0.078,0.093,0.107,0.161,0.205,0.237,0.261,0.517,0.754,1.249,1.156,1.185,1.215,1.321,1.410,1.474,1.522,2.033,2.508,3.498,384.446,517.680,668.360,1362.115,2107.791,3385.503,3280.545,11568.007,23057.706,55709.586,0.003,0.004,0.004,0.006,0.007,0.008,0.009,0.011,0.012,0.014,0.053,0.059,0.065,0.085,0.099,0.105,0.116,0.172,0.203,0.231
68.000,0.036,0.044,0.051,0.079,0.102,0.122,0.134,0.286,0.426,0.696,1.072,1.087,1.102,1.157,1.205,1.245,1.268,1.571,1.853,2.393,201.763,279.209,360.980,736.424,1137.746,1829.177,1772.021,6247.197,12477.043,30471.270,0.004,0.005,0.006,0.009,0.010,0.010,0.012,0.015,0.016,0.018,0.063,0.071,0.078,0.101,0.117,0.123,0.135,0.198,0.239,0.300
69.000,0.054,0.066,0.077,0.116,0.148,0.172,0.190,0.376,0.536,0.823,1.109,1.132,1.153,1.231,1.297,1.343,1.381,1.753,2.071,2.647,222.757,307.582,397.916,811.694,1254.146,2016.208,1953.369,6885.200,13752.362,33552.707,0.004,0.006,0.008,0.012,0.014,0.014,0.016,0.021,0.023,0.026,0.045,0.051,0.056,0.073,0.086,0.091,0.100,0.155,0.194,0.260
7.000,0.060,0.072,0.084,0.130,0.170,0.206,0.224,0.491,0.754,1.287,2.060,2.072,2.084,2.130,2.170,2.206,2.224,2.491,2.754,3.287,1088.873,1462.777,1891.816,3854.040,5960.686,9579.236,9282.340,32711.718,65242.930,157630.094,0.002,0.003,0.003,0.005,0.006,0.006,0.007,0.009,0.010,0.011,0.104,0.116,0.128,0.167,0.195,0.207,0.228,0.345,0.423,0.539
70.000,0.031,0.037,0.044,0.067,0.087,0.104,0.114,0.241,0.360,0.593,1.062,1.075,1.087,1.134,1.175,1.208,1.228,1.482,1.719,2.185,222.903,307.750,397.993,811.435,1254.117,2016.810,1953.916,6889.776,13756.848,33554.953,0.003,0.004,0.004,0.006,0.008,0.008,0.009,0.011,0.013,0.014,0.081,0.092,0.101,0.132,0.154,0.163,0.179,0.268,0.327,0.413
71.000,0.036,0.043,0.050,0.078,0.101,0.121,0.132,0.283,0.426,0.709,1.071,1.086,1.101,1.155,1.202,1.242,1.264,1.565,1.852,2.418,223.135,307.981,398.239,811.709,1254.247,2017.428,1955.143,6887.492,13782.626,33552.320,0.003,0.003,0.004,0.006,0.007,0.007,0.008,0.010,0.011,0.012,0.071,0.080,0.087,0.113,0.131,0.138,0.152,0.221,0.264,0.322
72.000,0.002,0.002,0.002,0.004,0.005,0.006,0.006,0.014,0.021,0.035,0.503,0.504,0.505,0.507,0.510,0.512,0.513,0.527,0.541,0.570,0.956,1.318,1.705,3.476,5.376,8.642,8.371,29.530,59.074,143.941,0.013,0.018,0.024,0.038,0.046,0.047,0.054,0.072,0.080,0.090,0.013,0.015,0.016,0.021,0.025,0.028,0.030,0.049,0.064,0.089
73.000,0.006,0.007,0.009,0.013,0.017,0.021,0.023,0.048,0.073,0.124,0.512,0.515,0.517,0.527,0.535,0.542,0.545,0.597,0.646,0.748,8.000,11.106,14.351,29.264,45.224,72.737,70.446,248.529,496.645,1213.859,0.006,0.008,0.011,0.017,0.020,0.020,0.023,0.031,0.034,0.039,0.030,0.034,0.038,0.050,0.058,0.063,0.069,0.109,0.138,0.183
74.000,0.008,0.010,0.011,0.017,0.022,0.027,0.029,0.062,0.094,0.158,0.516,0.519,0.522,0.534,0.545,0.553,0.558,0.624,0.688,0.815,12.330,17.093,22.111,45.077,69.677,112.033,108.489,382.675,765.824,1866.788,0.006,0.007,0.009,0.014,0.017,0.017,0.020,0.026,0.029,0.033,0.036,0.041,0.045,0.059,0.069,0.074,0.082,0.127,0.160,0.210
75.000,0.009,0.011,0.013,0.020,0.026,0.031,0.034,0.073,0.110,0.184,0.519,0.523,0.526,0.540,0.553,0.563,0.569,0.646,0.720,0.868,12.444,17.214,22.278,45.412,70.221,112.857,109.347,385.371,771.905,1874.591,0.007,0.009,0.011,0.017,0.020,0.020,0.023,0.030,0.034,0.038,0.031,0.035,0.038,0.050,0.059,0.063,0.069,0.107,0.134,0.173
76.000,0.015,0.018,0.021,0.032,0.041,0.049,0.054,0.114,0.169,0.277,0.529,0.536,0.541,0.564,0.583,0.598,0.608,0.727,0.839,1.054,21.121,29.147,37.707,76.903,118.870,191.069,185.111,652.399,1306.881,3173.252,0.007,0.009,0.011,0.016,0.019,0.019,0.022,0.029,0.032,0.036,0.033,0.037,0.041,0.053,0.062,0.066,0.072,0.109,0.134,0.171
77.000,0.015,0.018,0.021,0.033,0.043,0.051,0.056,0.117,0.175,0.285,0.530,0.537,0.543,0.566,0.585,0.601,0.611,0.734,0.849,1.070,23.888,32.968,42.616,86.966,134.398,216.001,209.241,738.621,1478.689,3580.035,0.006,0.008,0.010,0.015,0.017,0.018,0.020,0.026,0.029,0.033,0.036,0.040,0.045,0.058,0.068,0.072,0.079,0.119,0.146,0.186
78.000,0.017,0.020,0.024,0.037,0.048,0.057,0.062,0.132,0.198,0.324,0.534,0.541,0.548,0.573,0.595,0.614,0.625,0.765,0.896,1.148,24.076,33.234,42.949,87.651,135.447,217.693,210.892,744.633,1490.419,3608.331,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.032,0.036,0.040,0.052,0.060,0.064,0.070,0.103,0.125,0.157
79.000,0.002,0.002,0.002,0.004,0.005,0.006,0.006,0.013,0.020,0.035,0.503,0.504,0.505,0.507,0.510,0.511,0.512,0.527,0.540,0.569,0.707,0.968,1.251,2.553,3.946,6.341,6.142,21.656,43.369,105.352,0.018,0.024,0.032,0.051,0.061,0.062,0.072,0.096,0.106,0.121,0.010,0.011,0.012,0.016,0.019,0.021,0.023,0.037,0.048,0.066
8.000,0.062,0.075,0.087,0.135,0.176,0.212,0.232,0.503,0.766,1.299,2.062,2.075,2.087,2.135,2.176,2.212,2.232,2.503,2.766,3.299,1088.862,1463.607,1891.778,3853.213,5959.022,9579.868,9286.581,32728.244,65236.802,157622.531,0.002,0.003,0.003,0.005,0.006,0.006,0.007,0.009,0.010,0.012,0.100,0.112,0.123,0.161,0.188,0.200,0.220,0.336,0.416,0.532
80.000,0.007,0.008,0.010,0.015,0.019,0.023,0.025,0.053,0.081,0.136,0.514,0.517,0.519,0.530,0.538,0.546,0.550,0.607,0.662,0.773,8.094,11.218,14.500,29.563,45.702,73.482,71.170,250.974,501.906,1225.858,0.007,0.009,0.012,0.019,0.022,0.022,0.026,0.034,0.037,0.043,0.027,0.031,0.034,0.045,0.053,0.057,0.063,0.099,0.124,0.164
81.000,0.009,0.011,0.013,0.020,0.025,0.030,0.033,0.070,0.106,0.177,0.518,0.522,0.525,0.539,0.551,0.561,0.566,0.641,0.712,0.855,12.480,17.364,22.465,45.801,70.792,113.831,110.235,388.960,778.171,1895.784,0.006,0.008,0.010,0.016,0.019,0.019,0.022,0.029,0.032,0.036,0.032,0.036,0.040,0.052,0.062,0.066,0.072,0.112,0.141,0.184
82.000,0.008,0.010,0.012,0.018,0.024,0.029,0.031,0.067,0.100,0.168,0.517,0.521,0.524,0.537,0.548,0.557,0.563,0.633,0.701,0.836,12.591,17.481,22.615,46.119,71.309,114.601,111.042,391.357,783.953,1903.110,0.006,0.008,0.010,0.015,0.018,0.018,0.021,0.027,0.030,0.034,0.034,0.039,0.043,0.056,0.066,0.070,0.078,0.121,0.151,0.197
83.000,0.009,0.011,0.013,0.020,0.026,0.031,0.034,0.072,0.108,0.180,0.518,0.522,0.526,0.540,0.552,0.562,0.568,0.644,0.717,0.861,14.241,19.754,25.513,52.062,80.460,129.350,125.306,442.443,885.502,2144.093,0.006,0.007,0.009,0.014,0.017,0.017,0.020,0.026,0.029,0.033,0.036,0.040,0.045,0.058,0.069,0.073,0.081,0.125,0.156,0.203
84.000,0.012,0.014,0.017,0.026,0.033,0.040,0.043,0.092,0.138,0.228,0.523,0.528,0.533,0.551,0.566,0.579,0.587,0.684,0.776,0.956,16.178,22.372,28.912,58.960,91.095,146.497,141.923,500.980,1004.053,2430.986,0.007,0.009,0.011,0.017,0.019,0.020,0.023,0.030,0.033,0.037,0.031,0.036,0.039,0.051,0.060,0.064,0.070,0.107,0.133,0.171
85.000,0.016,0.019,0.022,0.034,0.044,0.052,0.057,0.121,0.180,0.292,0.531,0.538,0.544,0.568,0.588,0.604,0.615,0.741,0.859,1.085,27.408,37.730,48.768,99.516,153.797,247.185,239.461,844.987,1692.032,4096.615,0.006,0.007,0.009,0.013,0.016,0.016,0.018,0.024,0.026,0.029,0.040,0.045,0.049,0.064,0.075,0.079,0.087,0.131,0.161,0.206
86.000,0.016,0.020,0.023,0.035,0.046,0.055,0.060,0.126,0.188,0.305,0.533,0.540,0.546,0.571,0.592,0.609,0.620,0.752,0.875,1.110,29.161,40.147,51.844,105.794,163.399,262.759,254.582,898.526,1800.612,4359.069,0.006,0.007,0.009,0.013,0.015,0.016,0.018,0.023,0.026,0.029,0.040,0.045,0.050,0.065,0.076,0.080,0.088,0.132,0.162,0.207
87.000,0.018,0.021,0.025,0.038,0.050,0.059,0.065,0.137,0.203,0.330,0.535,0.543,0.550,0.577,0.600,0.618,0.630,0.774,0.907,1.161,32.729,44.959,58.143,118.542,183.200,294.615,285.449,1008.316,2019.301,4889.271,0.006,0.007,0.009,0.013,0.015,0.015,0.017,0.023,0.025,0.028,0.042,0.047,0.052,0.067,0.078,0.082,0.090,0.135,0.164,0.207
88.000,0.026,0.032,0.037,0.056,0.073,0.086,0.095,0.197,0.288,0.458,0.552,0.563,0.574,0.613,0.646,0.672,0.690,0.893,1.076,1.416,32.786,44.972,58.151,118.526,183.200,294.643,285.277,1007.744,2016.153,4895.190,0.009,0.011,0.014,0.020,0.023,0.023,0.026,0.034,0.037,0.042,0.028,0.031,0.034,0.044,0.051,0.053,0.059,0.086,0.103,0.130
89.000,0.027,0.032,0.038,0.058,0.076,0.089,0.098,0.204,0.299,0.474,0.554,0.565,0.576,0.616,0.651,0.678,0.697,0.908,1.097,1.449,34.096,46.719,60.355,123.089,190.315,305.877,296.294,1045.650,2090.889,5081.774,0.009,0.011,0.014,0.020,0.023,0.023,0.026,0.034,0.037,0.042,0.028,0.031,0.034,0.044,0.051,0.053,0.059,0.085,0.102,0.128
9.000,0.062,0.075,0.087,0.134,0.174,0.209,0.228,0.491,0.750,1.281,2.062,2.075,2.087,2.134,2.174,2.209,2.228,2.491,2.750,3.281,1088.804,1463.862,1891.762,3855.048,5959.732,9579.854,9283.424,32710.092,65283.592,157601.469,0.002,0.003,0.003,0.005,0.006,0.006,0.007,0.009,0.010,0.012,0.100,0.112,0.124,0.162,0.191,0.203,0.224,0.345,0.426,0.542
90.000,0.035,0.043,0.050,0.076,0.097,0.113,0.125,0.248,0.352,0.534,0.571,0.585,0.599,0.651,0.694,0.725,0.750,0.996,1.204,1.567,37.654,51.261,66.304,135.125,208.880,335.965,325.381,1146.898,2293.328,5573.090,0.009,0.012,0.014,0.021,0.025,0.025,0.028,0.036,0.040,0.045,0.023,0.026,0.028,0.036,0.042,0.044,0.048,0.072,0.089,0.117
91.000,0.002,0.003,0.003,0.005,0.006,0.007,0.008,0.017,0.026,0.045,0.504,0.505,0.506,0.510,0.512,0.515,0.516,0.535,0.553,0.590,1.587,2.197,2.843,5.794,8.956,14.401,13.945,49.197,98.421,240.130,0.010,0.014,0.018,0.030,0.035,0.036,0.042,0.055,0.061,0.070,0.017,0.019,0.021,0.028,0.033,0.036,0.039,0.064,0.083,0.114
92.000,0.002,0.003,0.003,0.005,0.007,0.008,0.009,0.019,0.028,0.048,0.505,0.506,0.507,0.510,0.513,0.516,0.517,0.537,0.556,0.596,1.599,2.200,2.842,5.798,8.957,14.402,13.952,49.263,98.582,238.818,0.011,0.015,0.020,0.032,0.037,0.038,0.044,0.059,0.065,0.074,0.016,0.018,0.020,0.026,0.031,0.034,0.037,0.060,0.077,0.105
93.000,0.016,0.020,0.023,0.035,0.046,0.055,0.060,0.126,0.187,0.306,0.532,0.540,0.546,0.571,0.592,0.609,0.620,0.752,0.874,1.112,42.673,59.493,76.904,156.932,242.399,389.754,377.444,1332.652,2658.366,6514.787,0.004,0.005,0.006,0.009,0.010,0.011,0.012,0.016,0.017,0.020,0.059,0.067,0.074,0.096,0.112,0.119,0.131,0.196,0.241,0.307
94.000,0.018,0.022,0.026,0.040,0.052,0.061,0.067,0.141,0.209,0.339,0.536,0.544,0.552,0.580,0.603,0.623,0.635,0.782,0.918,1.178,42.890,59.761,77.224,157.499,243.397,391.444,379.123,1336.879,2674.678,6527.510,0.004,0.006,0.007,0.010,0.012,0.012,0.014,0.018,0.019,0.022,0.053,0.060,0.066,0.085,0.099,0.105,0.115,0.172,0.210,0.267
95.000,0.020,0.025,0.029,0.045,0.058,0.069,0.076,0.158,0.233,0.375,0.541,0.550,0.558,0.589,0.616,0.637,0.651,0.815,0.965,1.250,50.334,69.929,90.429,184.379,284.994,458.236,443.732,1566.087,3132.527,7628.330,0.004,0.005,0.007,0.010,0.011,0.012,0.013,0.017,0.019,0.021,0.055,0.062,0.068,0.088,0.102,0.108,0.119,0.176,0.214,0.271
96.000,0.022,0.027,0.031,0.048,0.063,0.074,0.082,0.170,0.250,0.402,0.544,0.554,0.563,0.597,0.625,0.648,0.663,0.840,1.001,1.303,51.866,72.057,93.213,190.067,293.851,472.361,457.508,1613.032,3230.493,7845.799,0.005,0.006,0.007,0.010,0.012,0.012,0.014,0.018,0.020,0.022,0.052,0.059,0.065,0.083,0.097,0.102,0.112,0.165,0.200,0.252
97.000,0.026,0.032,0.038,0.058,0.075,0.089,0.098,0.205,0.302,0.484,0.553,0.564,0.575,0.616,0.650,0.678,0.696,0.910,1.104,1.469,52.209,72.422,93.604,190.988,295.194,474.393,459.608,1622.432,3249.182,7868.146,0.006,0.007,0.009,0.013,0.015,0.015,0.017,0.022,0.024,0.027,0.044,0.049,0.054,0.069,0.079,0.083,0.091,0.131,0.156,0.192
98.000,0.057,0.069,0.081,0.124,0.159,0.184,0.205,0.405,0.572,0.860,0.614,0.639,0.662,0.747,0.819,0.869,0.911,1.310,1.644,2.221,85.007,117.488,151.862,309.891,478.836,769.630,745.592,2631.410,5272.745,12763.639,0.009,0.012,0.014,0.019,0.022,0.022,0.025,0.031,0.034,0.037,0.031,0.035,0.038,0.047,0.053,0.055,0.060,0.083,0.100,0.127
99.000,0.077,0.093,0.107,0.158,0.199,0.223,0.250,0.456,0.617,0.884,0.654,0.686,0.714,0.817,0.898,0.947,1.000,1.411,1.734,2.269,85.052,117.554,151.905,309.716,478.631,769.647,745.516,2635.857,5272.201,12779.585,0.007,0.009,0.011,0.017,0.020,0.020,0.023,0.030,0.033,0.036,0.022,0.025,0.027,0.035,0.040,0.043,0.046,0.070,0.089,0.121
